seed,corridor_radius,deflection,success_rate,death_rate,temporal_jitter,mean_arrival,first_death_step
4,11,0.1,0.42857142857142855,0.5714285714285714,0.021272812723240907,414.26666666666665,101.0
5,11,0.1,0.5,0.5,0.03453552758409151,418.48571428571427,30.0
6,11,0.1,0.34285714285714286,0.6571428571428571,0.023580501102028254,421.5833333333333,97.0
7,11,0.1,0.32857142857142857,0.6714285714285714,0.0237560811675256,412.39130434782606,62.0
8,11,0.1,0.4857142857142857,0.5142857142857142,0.03082293996353454,416.20588235294116,110.0
9,11,0.1,0.42857142857142855,0.5714285714285714,0.024615048855407277,413.96666666666664,98.0
10,11,0.1,0.5428571428571428,0.45714285714285713,0.025979220625873996,411.60526315789474,65.0
11,11,0.1,0.32857142857142857,0.6714285714285714,0.019904596597698356,410.95652173913044,65.0
12,11,0.1,0.5857142857142857,0.4142857142857143,0.03364787343806469,419.1463414634146,63.0
13,11,0.1,0.45714285714285713,0.5428571428571428,0.02535543284165848,410.78125,107.0
14,11,0.1,0.4,0.6,0.02211515104281768,413.14285714285717,97.0
15,11,0.1,0.5,0.5,0.04653075446520299,428.57142857142856,109.0
16,11,0.1,0.5571428571428572,0.44285714285714284,0.0229762688835952,416.3333333333333,30.0
17,11,0.1,0.4142857142857143,0.5857142857142857,0.030882698456965226,416.55172413793105,97.0
18,11,0.1,0.4857142857142857,0.5142857142857142,0.026388093285205458,410.44117647058823,29.0
19,11,0.1,0.5,0.5,0.03107248277587489,417.1714285714286,99.0
0,11,0.2,0.7428571428571429,0.2571428571428571,0.03333099550990726,418.4807692307692,98.0
1,11,0.2,0.6857142857142857,0.3142857142857143,0.05122142393379001,432.3958333333333,65.0
2,11,0.2,0.6428571428571429,0.35714285714285715,0.09138907683742839,455.4,100.0
3,11,0.2,0.5857142857142857,0.4142857142857143,0.02846764641969045,417.7317073170732,96.0
4,11,0.2,0.6142857142857143,0.38571428571428573,0.035122175746983994,423.93023255813955,101.0
5,11,0.2,0.6714285714285714,0.32857142857142857,0.04034089971118371,440.0851063829787,30.0
6,11,0.2,0.6857142857142857,0.3142857142857143,0.030002850537662044,422.125,97.0
7,11,0.2,0.5857142857142857,0.4142857142857143,0.038165359398855465,439.5121951219512,62.0
8,11,0.2,0.6285714285714286,0.37142857142857144,0.045420687403202056,439.0,110.0
9,11,0.2,0.6285714285714286,0.37142857142857144,0.05991167373482048,418.34090909090907,98.0
10,11,0.2,0.6285714285714286,0.37142857142857144,0.03580142149979516,421.5681818181818,65.0
11,11,0.2,0.6857142857142857,0.3142857142857143,0.04586315852313217,439.0,65.0
12,11,0.2,0.6,0.4,0.03757807024651232,430.4761904761905,63.0
13,11,0.2,0.6714285714285714,0.32857142857142857,0.04031273705801267,430.40425531914894,107.0
14,11,0.2,0.5428571428571428,0.45714285714285713,0.055212113905116926,427.55263157894734,97.0
15,11,0.2,0.7142857142857143,0.2857142857142857,0.028870650588205825,416.8,109.0
16,11,0.2,0.6571428571428571,0.34285714285714286,0.047276778222220664,426.3695652173913,30.0
17,11,0.2,0.6428571428571429,0.35714285714285715,0.04303719102543113,420.6,97.0
18,11,0.2,0.6285714285714286,0.37142857142857144,0.040918271691108746,432.79545454545456,29.0
19,11,0.2,0.5,0.5,0.04094421221167303,431.0285714285714,99.0
0,11,0.3,0.7142857142857143,0.2857142857142857,0.08482456782335826,452.14,98.0
1,11,0.3,0.7571428571428571,0.24285714285714285,0.05736319031037798,439.8301886792453,65.0
2,11,0.3,0.8,0.2,0.09830631783776067,455.60714285714283,100.0
3,11,0.3,0.6,0.4,0.048013108945256386,428.85714285714283,96.0
4,11,0.3,0.7285714285714285,0.2714285714285714,0.038485098756451015,428.4901960784314,101.0
5,11,0.3,0.7857142857142857,0.21428571428571427,0.039459983882672724,438.2909090909091,30.0
6,11,0.3,0.6428571428571429,0.35714285714285715,0.06917159000442825,446.97777777777776,97.0
7,11,0.3,0.7142857142857143,0.2857142857142857,0.08057432108270109,462.44,62.0
8,11,0.3,0.7285714285714285,0.2714285714285714,0.0625865190096436,453.72549019607845,110.0
9,11,0.3,0.8142857142857143,0.18571428571428572,0.04825977592401,448.0877192982456,98.0
10,11,0.3,0.7714285714285715,0.22857142857142856,0.03805683507592685,424.8333333333333,65.0
11,11,0.3,0.7428571428571429,0.2571428571428571,0.05581406853661587,439.40384615384613,65.0
12,11,0.3,0.6714285714285714,0.32857142857142857,0.052615898474097374,458.36170212765956,63.0
13,11,0.3,0.6714285714285714,0.32857142857142857,0.07957330024269421,459.78723404255317,107.0
14,11,0.3,0.6857142857142857,0.3142857142857143,0.05087557372093912,443.3958333333333,97.0
15,11,0.3,0.7428571428571429,0.2571428571428571,0.05290358935503078,443.2692307692308,109.0
16,11,0.3,0.7142857142857143,0.2857142857142857,0.058829651726934114,434.52,30.0
17,11,0.3,0.6857142857142857,0.3142857142857143,0.053461244030133775,436.25,97.0
18,11,0.3,0.6571428571428571,0.34285714285714286,0.04429577893279786,439.5652173913044,29.0
19,11,0.3,0.5857142857142857,0.4142857142857143,0.07383841482007464,461.1951219512195,99.0
0,11,0.4,0.7857142857142857,0.21428571428571427,0.06756158443796657,489.6545454545454,98.0
1,11,0.4,0.6428571428571429,0.35714285714285715,0.09525241528468413,489.93333333333334,65.0
2,11,0.4,0.6714285714285714,0.32857142857142857,0.0786432745921347,468.29787234042556,100.0
3,11,0.4,0.7,0.3,0.1022746393377571,489.2448979591837,96.0
4,11,0.4,0.7285714285714285,0.2714285714285714,0.05246037430160473,457.921568627451,101.0
5,11,0.4,0.7714285714285715,0.22857142857142856,0.06929644189384906,450.1296296296296,30.0
6,11,0.4,0.7571428571428571,0.24285714285714285,0.08269045335521663,445.0,97.0
7,11,0.4,0.7857142857142857,0.21428571428571427,0.06572830216046865,455.72727272727275,62.0
8,11,0.4,0.6857142857142857,0.3142857142857143,0.07932222590271801,474.2708333333333,110.0
9,11,0.4,0.7428571428571429,0.2571428571428571,0.09381779813544755,489.15384615384613,98.0
10,11,0.4,0.6714285714285714,0.32857142857142857,0.10915570298305378,486.82978723404256,65.0
11,11,0.4,0.5571428571428572,0.44285714285714284,0.09964448192951297,493.38461538461536,65.0
12,11,0.4,0.6857142857142857,0.3142857142857143,0.09275460195673825,489.4791666666667,63.0
13,11,0.4,0.6714285714285714,0.32857142857142857,0.08458632855803518,455.48936170212767,107.0
14,11,0.4,0.7,0.3,0.07782640368277825,466.7755102040816,97.0
15,11,0.4,0.7714285714285715,0.22857142857142856,0.0775637413890519,483.55555555555554,109.0
16,11,0.4,0.6714285714285714,0.32857142857142857,0.1332775582948592,475.51063829787233,30.0
17,11,0.4,0.6428571428571429,0.35714285714285715,0.061995766937136314,483.44444444444446,97.0
18,11,0.4,0.7857142857142857,0.21428571428571427,0.06191700120581416,473.8545454545455,29.0
19,11,0.4,0.7571428571428571,0.24285714285714285,0.06344266887312684,450.92452830188677,99.0
0,11,0.5,0.8142857142857143,0.18571428571428572,0.10790039063810145,488.35087719298247,98.0
1,11,0.5,0.7285714285714285,0.2714285714285714,0.0701747474410226,473.2156862745098,65.0
2,11,0.5,0.7285714285714285,0.2714285714285714,0.10270224866161068,488.4117647058824,100.0
3,11,0.5,0.6857142857142857,0.3142857142857143,0.0698626569522803,476.625,96.0
4,11,0.5,0.7428571428571429,0.2571428571428571,0.11000913652405325,502.40384615384613,101.0
5,11,0.5,0.8142857142857143,0.18571428571428572,0.10545675191630281,475.1929824561403,30.0
6,11,0.5,0.7857142857142857,0.21428571428571427,0.09176055500066879,483.4727272727273,97.0
7,11,0.5,0.7714285714285715,0.22857142857142856,0.09240259083526392,516.2407407407408,62.0
8,11,0.5,0.7428571428571429,0.2571428571428571,0.10047667622683039,478.2692307692308,110.0
9,11,0.5,0.7428571428571429,0.2571428571428571,0.12040231226655242,529.0769230769231,98.0
10,11,0.5,0.6857142857142857,0.3142857142857143,0.11550725821923662,519.125,65.0
11,11,0.5,0.7,0.3,0.050240671465820695,449.9387755102041,65.0
12,11,0.5,0.8,0.2,0.10138067523726532,494.8392857142857,63.0
13,11,0.5,0.7571428571428571,0.24285714285714285,0.09596463797922201,504.75471698113205,107.0
14,11,0.5,0.7857142857142857,0.21428571428571427,0.12206757075865367,486.8,97.0
15,11,0.5,0.8,0.2,0.11015446906476233,485.94642857142856,109.0
16,11,0.5,0.6285714285714286,0.37142857142857144,0.13814644440848522,493.1818181818182,30.0
17,11,0.5,0.6714285714285714,0.32857142857142857,0.11903400658659628,510.8936170212766,97.0
18,11,0.5,0.7571428571428571,0.24285714285714285,0.09440368172995148,494.62264150943395,29.0
19,11,0.5,0.7714285714285715,0.22857142857142856,0.09146020219311027,459.35185185185185,99.0
0,9,0.1,0.42857142857142855,0.5714285714285714,0.03451797545812389,440.3333333333333,22.0
1,9,0.1,0.4142857142857143,0.5857142857142857,0.03979849261189582,430.0689655172414,58.0
2,9,0.1,0.45714285714285713,0.5428571428571428,0.030610644257208077,434.375,105.0
3,9,0.1,0.4714285714285714,0.5285714285714286,0.04120887665739263,432.93939393939394,105.0
4,9,0.1,0.38571428571428573,0.6142857142857143,0.044886907407969474,435.48148148148147,56.0
5,9,0.1,0.44285714285714284,0.5571428571428572,0.04278553823918864,437.19354838709677,104.0
6,9,0.1,0.4714285714285714,0.5285714285714286,0.03356120555737588,429.2121212121212,104.0
7,9,0.1,0.4142857142857143,0.5857142857142857,0.0452207601124429,434.0,103.0
8,9,0.1,0.4857142857142857,0.5142857142857142,0.038304099165178886,434.6764705882353,110.0
9,9,0.1,0.38571428571428573,0.6142857142857143,0.027196726300657507,431.51851851851853,80.0
10,9,0.1,0.5,0.5,0.04558030135480061,447.8285714285714,106.0
11,9,0.1,0.4714285714285714,0.5285714285714286,0.05050788017962697,441.27272727272725,103.0
12,9,0.1,0.4857142857142857,0.5142857142857142,0.0272592328525046,429.5,104.0
13,9,0.1,0.45714285714285713,0.5428571428571428,0.02826650182671539,430.75,57.0
14,9,0.1,0.4714285714285714,0.5285714285714286,0.04385927573964323,436.030303030303,21.0
15,9,0.1,0.4857142857142857,0.5142857142857142,0.034942333254513055,429.88235294117646,105.0
16,9,0.1,0.5285714285714286,0.4714285714285714,0.0261295624662471,429.4594594594595,21.0
17,9,0.1,0.5,0.5,0.04334051670347217,438.0571428571429,21.0
18,9,0.1,0.5,0.5,0.0313067906653679,427.65714285714284,93.0
19,9,0.1,0.45714285714285713,0.5428571428571428,0.037213823343448076,435.84375,20.0
0,9,0.2,0.6142857142857143,0.38571428571428573,0.04927614127108439,458.6511627906977,22.0
1,9,0.2,0.6,0.4,0.06190003378449272,453.3095238095238,58.0
2,9,0.2,0.6571428571428571,0.34285714285714286,0.06340907927906815,449.8695652173913,105.0
3,9,0.2,0.6142857142857143,0.38571428571428573,0.04503730807315865,456.13953488372096,105.0
4,9,0.2,0.5571428571428572,0.44285714285714284,0.07096228248524135,453.6923076923077,56.0
5,9,0.2,0.6714285714285714,0.32857142857142857,0.04290636980645478,443.9574468085106,104.0
6,9,0.2,0.6285714285714286,0.37142857142857144,0.044565769939752975,438.72727272727275,104.0
7,9,0.2,0.6714285714285714,0.32857142857142857,0.049953805977888684,446.0425531914894,103.0
8,9,0.2,0.7142857142857143,0.2857142857142857,0.0403185516092251,445.9,110.0
9,9,0.2,0.6142857142857143,0.38571428571428573,0.08867659296072884,473.5581395348837,80.0
10,9,0.2,0.6571428571428571,0.34285714285714286,0.045689281317736835,457.8695652173913,106.0
11,9,0.2,0.6428571428571429,0.35714285714285715,0.057537544431958486,448.0,103.0
12,9,0.2,0.5428571428571428,0.45714285714285713,0.032927409899957356,444.3421052631579,104.0
13,9,0.2,0.6714285714285714,0.32857142857142857,0.0522057429381224,453.40425531914894,57.0
14,9,0.2,0.6571428571428571,0.34285714285714286,0.05209472799462708,447.2391304347826,21.0
15,9,0.2,0.6142857142857143,0.38571428571428573,0.07175981681891906,466.16279069767444,105.0
16,9,0.2,0.5428571428571428,0.45714285714285713,0.054135304034090705,461.7894736842105,21.0
17,9,0.2,0.5285714285714286,0.4714285714285714,0.0769178835118823,465.13513513513516,21.0
18,9,0.2,0.7142857142857143,0.2857142857142857,0.05316991343410619,450.1,93.0
19,9,0.2,0.5714285714285714,0.42857142857142855,0.058250867512672284,446.2,20.0
0,9,0.3,0.6571428571428571,0.34285714285714286,0.07209531935494587,473.89130434782606,22.0
1,9,0.3,0.7142857142857143,0.2857142857142857,0.0475419513568933,465.1,58.0
2,9,0.3,0.7285714285714285,0.2714285714285714,0.06585483573900695,453.3137254901961,105.0
3,9,0.3,0.7285714285714285,0.2714285714285714,0.04666894392791462,458.96078431372547,105.0
4,9,0.3,0.7857142857142857,0.21428571428571427,0.045303797739321486,463.1272727272727,56.0
5,9,0.3,0.6428571428571429,0.35714285714285715,0.09693382781011795,484.02222222222224,104.0
6,9,0.3,0.7428571428571429,0.2571428571428571,0.060166214506358,471.46153846153845,104.0
7,9,0.3,0.7142857142857143,0.2857142857142857,0.07083425033755797,485.56,103.0
8,9,0.3,0.7857142857142857,0.21428571428571427,0.056450811991746556,464.90909090909093,110.0
9,9,0.3,0.6857142857142857,0.3142857142857143,0.08308720191173974,463.9375,80.0
10,9,0.3,0.6571428571428571,0.34285714285714286,0.07747695324952947,489.9130434782609,106.0
11,9,0.3,0.7285714285714285,0.2714285714285714,0.06445883281882991,467.6470588235294,103.0
12,9,0.3,0.7142857142857143,0.2857142857142857,0.08990496056859829,497.52,104.0
13,9,0.3,0.7,0.3,0.06539527626295571,473.3673469387755,57.0
14,9,0.3,0.7428571428571429,0.2571428571428571,0.07454396956015746,455.13461538461536,21.0
15,9,0.3,0.7142857142857143,0.2857142857142857,0.0722760678972933,478.4,105.0
16,9,0.3,0.6571428571428571,0.34285714285714286,0.07418735643332665,496.39130434782606,21.0
17,9,0.3,0.7,0.3,0.04281541105923547,453.9183673469388,21.0
18,9,0.3,0.7,0.3,0.0809105090354442,484.7551020408163,93.0
19,9,0.3,0.7142857142857143,0.2857142857142857,0.037030025931958956,457.72,20.0
0,9,0.4,0.6714285714285714,0.32857142857142857,0.11185197257089466,535.2765957446809,22.0
1,9,0.4,0.6142857142857143,0.38571428571428573,0.11137192925191557,516.8139534883721,58.0
2,9,0.4,0.6571428571428571,0.34285714285714286,0.08486511251736785,470.2826086956522,105.0
3,9,0.4,0.7714285714285715,0.22857142857142856,0.07445608400245485,483.51851851851853,105.0
4,9,0.4,0.7,0.3,0.10279293000878428,512.5510204081633,56.0
5,9,0.4,0.7,0.3,0.1039670727015835,500.55102040816325,104.0
6,9,0.4,0.8,0.2,0.07619566625482588,494.9642857142857,104.0
7,9,0.4,0.7571428571428571,0.24285714285714285,0.09648728702210818,510.1132075471698,103.0
8,9,0.4,0.7714285714285715,0.22857142857142856,0.09750499783906912,537.8703703703703,110.0
9,9,0.4,0.6428571428571429,0.35714285714285715,0.095534825061078,500.0444444444444,80.0
10,9,0.4,0.6428571428571429,0.35714285714285715,0.1368760465519344,538.4666666666667,106.0
11,9,0.4,0.7428571428571429,0.2571428571428571,0.06848336421978402,498.65384615384613,103.0
12,9,0.4,0.6428571428571429,0.35714285714285715,0.12245979771765438,561.6888888888889,104.0
13,9,0.4,0.6714285714285714,0.32857142857142857,0.10272968678453183,515.2765957446809,57.0
14,9,0.4,0.6428571428571429,0.35714285714285715,0.09255449546040348,515.6444444444444,21.0
15,9,0.4,0.6285714285714286,0.37142857142857144,0.13944953502614485,523.2045454545455,105.0
16,9,0.4,0.6428571428571429,0.35714285714285715,0.08685981213610114,494.6666666666667,21.0
17,9,0.4,0.7428571428571429,0.2571428571428571,0.09221917747672917,522.7115384615385,21.0
18,9,0.4,0.6857142857142857,0.3142857142857143,0.10275610985258968,535.9791666666666,93.0
19,9,0.4,0.6,0.4,0.1653841173523266,551.2857142857143,20.0
0,9,0.5,0.7285714285714285,0.2714285714285714,0.1129777916358235,532.5490196078431,22.0
1,9,0.5,0.6571428571428571,0.34285714285714286,0.10287547847493589,517.7826086956521,58.0
2,9,0.5,0.6857142857142857,0.3142857142857143,0.13288780453964497,518.6875,105.0
3,9,0.5,0.6857142857142857,0.3142857142857143,0.14071189498077885,527.375,105.0
4,9,0.5,0.6142857142857143,0.38571428571428573,0.10442329373653798,537.7674418604652,56.0
5,9,0.5,0.6714285714285714,0.32857142857142857,0.15295485626092162,559.3404255319149,104.0
6,9,0.5,0.7571428571428571,0.24285714285714285,0.13436963653150952,535.4716981132076,104.0
7,9,0.5,0.6285714285714286,0.37142857142857144,0.11809178220534786,581.3181818181819,103.0
8,9,0.5,0.8285714285714286,0.17142857142857143,0.09285855668811076,511.44827586206895,110.0
9,9,0.5,0.6714285714285714,0.32857142857142857,0.10812994647507064,528.7659574468086,80.0
10,9,0.5,0.7285714285714285,0.2714285714285714,0.10380878380646327,528.3529411764706,106.0
11,9,0.5,0.7428571428571429,0.2571428571428571,0.11109540638888085,517.1923076923077,103.0
12,9,0.5,0.6857142857142857,0.3142857142857143,0.10345385157263008,527.25,104.0
13,9,0.5,0.6857142857142857,0.3142857142857143,0.07745335254276071,513.125,57.0
14,9,0.5,0.7,0.3,0.11258204297343428,507.6938775510204,21.0
15,9,0.5,0.7571428571428571,0.24285714285714285,0.1313629490171524,503.8490566037736,105.0
16,9,0.5,0.6857142857142857,0.3142857142857143,0.11049178909366861,540.9166666666666,21.0
17,9,0.5,0.7,0.3,0.10920370749011064,532.469387755102,21.0
18,9,0.5,0.6428571428571429,0.35714285714285715,0.11336123170682609,557.9111111111112,93.0
19,9,0.5,0.6714285714285714,0.32857142857142857,0.1544371889089668,575.3829787234042,20.0
