seed,deflection,zone,n_entered,entry_mean_step,entry_std_step,local_temporal_jitter,success_rate,death_rate
17,0.3,C_downstream,52,294.63461538461536,21.691924096444676,0.07362313510941158,0.6857142857142857,0.3142857142857143
18,0.3,A_entry,70,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427
18,0.3,B_transition,69,96.73913043478261,1.9755914463008066,0.020421844163797234,0.7857142857142857,0.21428571428571427
18,0.3,C_downstream,60,274.81666666666666,17.45039795789451,0.06349832479045793,0.7857142857142857,0.21428571428571427
19,0.3,A_entry,70,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427
19,0.3,B_transition,70,97.4,2.086692529886882,0.021423947945230577,0.7857142857142857,0.21428571428571427
19,0.3,C_downstream,57,270.82456140350877,15.260455497809216,0.05634812226286931,0.7857142857142857,0.21428571428571427
0,0.5,A_entry,70,0.0,0.0,0.0,0.8714285714285714,0.12857142857142856
0,0.5,B_transition,69,99.3623188405797,3.635457487678476,0.03658788895088831,0.8714285714285714,0.12857142857142856
0,0.5,C_downstream,62,294.7258064516129,18.61162432012603,0.06314894696239799,0.8714285714285714,0.12857142857142856
1,0.5,A_entry,70,0.0,0.0,0.0,0.7285714285714285,0.2714285714285714
1,0.5,B_transition,70,96.85714285714286,1.8070158058105024,0.01865650536953233,0.7285714285714285,0.2714285714285714
1,0.5,C_downstream,57,286.82456140350877,23.599823673900868,0.0822796470369845,0.7285714285714285,0.2714285714285714
2,0.5,A_entry,70,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427
2,0.5,B_transition,68,96.8529411764706,2.9268770039992784,0.030219805081976307,0.7857142857142857,0.21428571428571427
2,0.5,C_downstream,62,298.06451612903226,22.71341153317894,0.07620300406127542,0.7857142857142857,0.21428571428571427
3,0.5,A_entry,70,0.0,0.0,0.0,0.8,0.2
3,0.5,B_transition,70,97.22857142857143,1.837478307521546,0.018898542686627287,0.8,0.2
3,0.5,C_downstream,61,288.59016393442624,29.12065181736507,0.1009065985488022,0.8,0.2
4,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
4,0.5,B_transition,69,96.66666666666667,1.9161152325841637,0.019821881716182845,0.8142857142857143,0.18571428571428572
4,0.5,C_downstream,61,302.0655737704918,28.856268377439026,0.09552981499066282,0.8142857142857143,0.18571428571428572
5,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
5,0.5,B_transition,70,96.97142857142858,1.60331289675408,0.01653386899994523,0.8142857142857143,0.18571428571428572
5,0.5,C_downstream,63,302.015873015873,38.48293460722395,0.12742023862127932,0.8142857142857143,0.18571428571428572
6,0.5,A_entry,70,0.0,0.0,0.0,0.6428571428571429,0.35714285714285715
6,0.5,B_transition,69,103.71014492753623,6.084195370986155,0.05866538297847915,0.6428571428571429,0.35714285714285715
6,0.5,C_downstream,49,337.265306122449,39.97998249645056,0.11854163998065285,0.6428571428571429,0.35714285714285715
7,0.5,A_entry,70,0.0,0.0,0.0,0.7285714285714285,0.2714285714285714
7,0.5,B_transition,70,96.62857142857143,1.7498687997465787,0.018109227673121356,0.7285714285714285,0.2714285714285714
7,0.5,C_downstream,55,294.6909090909091,22.116939396409776,0.07505131211737474,0.7285714285714285,0.2714285714285714
