deflection,zone,n_entered_mean,entry_mean_step,entry_std_step,local_jitter_mean,success_mean,death_mean
0.1,A_entry,70.0,0.0,0.0,0.0,0.5392857142857143,0.4607142857142857
0.1,B_transition,69.5,96.93815826330533,1.8337618716243385,0.01891422557914682,0.5392857142857143,0.4607142857142857
0.1,C_downstream,45.85,269.54822161883925,8.962670949735658,0.03308459400065502,0.5392857142857143,0.4607142857142857
0.3,A_entry,70.0,0.0,0.0,0.0,0.7492857142857143,0.2507142857142857
0.3,B_transition,69.65,97.16783643892339,1.94710313159,0.020024734125717945,0.7492857142857143,0.2507142857142857
0.3,C_downstream,56.25,285.862789766374,18.388266537741075,0.06384084445743951,0.7492857142857143,0.2507142857142857
0.5,A_entry,70.0,0.0,0.0,0.0,0.7864285714285714,0.21357142857142858
0.5,B_transition,69.5,97.97335392820334,2.7067623083494303,0.027326010217452446,0.7864285714285714,0.21357142857142858
0.5,C_downstream,58.9,302.9509107793573,28.83298153756153,0.09439724533702061,0.7864285714285714,0.21357142857142858
